0.3464952397 0.8655500470
0.8145027711 0.0811719290
0.7894144342 0.7477228022
0.1848543530 0.8743988725
0.0495525280 0.5632838852
0.0200015361 0.3982091847
0.1729605732 0.4723279476
0.1444705605 0.7212849727
0.9515341206 0.3125900130
0.4874541179 0.1919411333
0.6038638383 0.9750979659
0.5711940801 0.2219310850
0.5710645779 0.5882468466
0.2606769645 0.7331141613
0.3048013728 0.1969473736
0.0619043394 0.6956891632
0.1012788582 0.9343417213
0.7564314310 0.5769154007
0.6837376101 0.6114245850
0.1505936645 0.2261708022
0.5220459731 0.6137022686
0.0279643164 0.2350941648
0.3569531546 0.8658372635
0.8678334336 0.1978081608
0.2647677530 0.9802558418
0.6412202509 0.4513291183
0.9425595393 0.0722618966
0.6451050753 0.7738716794
0.9419902746 0.8337469188
0.2767935642 0.4606090054
0.9497256927 0.4946839330
0.2908330711 0.0624350706
0.1628545585 0.1539377294
0.0935388207 0.5714025701
0.4882560059 0.4693351317
0.2034336815 0.7529108747
0.9954522128 0.9053626613
0.0938607760 0.7736511161
0.4538239551 0.1423650862
0.2064196798 0.9481626822
0.2084407585 0.0539023148
0.2160560684 0.8461249652
0.3060792976 0.0123041995
0.3915779388 0.7658329410
0.0268124349 0.5428883885
0.6456805218 0.6134428880
0.5500109219 0.3243456969
0.1384632791 0.0374080748
0.7704993476 0.7391458890
0.8857675002 0.5860613907
0.5553614924 0.0792945786
0.0419285490 0.0946754561
0.4095368814 0.7783244720
0.4548243154 0.2057985549
0.4045540964 0.7921017225
0.8241374696 0.2006095850
0.7657963659 0.3140660334
0.6918852527 0.3149649414
0.0465051590 0.1632216658
0.4334833413 0.6553576413
0.8188370417 0.4070009828
0.0395013406 0.2689318792
0.1518619567 0.5106028999
0.4400632692 0.9878773882
0.3322164382 0.6772609430
0.3483985558 0.3199752746
0.7146171228 0.1509398316
0.5258341277 0.9299132179
0.8066373385 0.3881409318
0.2016377131 0.5144908885
0.6257165984 0.9158858727
0.3373030488 0.0613789436
0.5875985657 0.8287393960
0.9914608564 0.3661848405
0.1561915483 0.6422474324
0.2195817793 0.1148487527
0.8077558908 0.2198497790
0.4986105275 0.9946009131
0.5305088195 0.7847489017
0.3828608138 0.9317405515
0.7279884231 0.3800726160
0.0217598511 0.2513540395
0.5452485882 0.2657790301
0.8658357769 0.9739087405
0.9562049063 0.5580624630
0.6837929395 0.5956971742
0.4938818963 0.2985994061
0.2553450845 0.1117462751
0.9692134085 0.1620192801
0.4020266799 0.1265565539
0.4953348490 0.1988160689
0.4974544831 0.1335286768
0.3405169522 0.5989791991
0.1510665329 0.2299281729
0.6921903005 0.1334855876
0.2924506232 0.0506154747
0.0856866981 0.0741549209
0.5698405297 0.7585361063
0.6837919224 0.3480472589
0.5046823878 0.8092573667
0.5770033553 0.9945212982
0.6684572221 0.5249111297
0.9901796083 0.6583433864
0.7379152601 0.4621402054
0.5503465541 0.5710369734
0.3758848978 0.1595558935
0.3046992339 0.8983099165
0.7278405755 0.2014297235
0.8298509810 0.3203382537
0.9360509397 0.0626207255
0.7862938505 0.5734900188
0.4856080658 0.9099637282
0.5296371367 0.4294367159
0.7078117665 0.2605219460
0.6668974571 0.1863435120
0.1897266666 0.0483713051
0.6569636408 0.3658973495
0.7533453593 0.4681923924
0.0050165536 0.5713953472
0.6684051219 0.7632813847
0.2374370703 0.6911693559
0.7098699362 0.5531616637
0.5034987449 0.1065866748
0.9403804797 0.0754158387
0.3104543793 0.7661870362
0.8311939031 0.8994214063
0.9276517236 0.8517623325
0.6895091392 0.8862450839
0.4018420132 0.9260535106
0.7584537703 0.8770387770
0.8092900269 0.5060489047
0.7368716680 0.3280169838
0.3706948894 0.7445653278
0.5334982853 0.7377390293
0.8029510195 0.5729478173
0.5438691740 0.6743526539
0.8487074817 0.2095313314
0.6037285992 0.7771859839
0.2724356231 0.2752882408
0.5307655774 0.6272355835
0.8428283072 0.9862844671
0.0838058400 0.5314469540
0.4289933698 0.5717548927
0.5273566908 0.3011033057
0.4558581772 0.4594805232
0.3374890352 0.1081365126
0.6168854245 0.0925261371
0.9859235779 0.6358836540
0.0946516351 0.9122231116
0.0219678845 0.4919912970
0.1477232792 0.9336280959
0.6813542245 0.2882004608
0.9818700686 0.0267495088
0.0974064466 0.8101358606
0.4218948891 0.0279307958
0.4992941172 0.2736063625
0.2647740443 0.8723572880
0.9460153680 0.0940573953
0.9435540775 0.2452826904
0.5704128883 0.7625831914
0.5233314769 0.6839469867
0.6678218429 0.0333149583
0.2350631056 0.4651002066
0.4473507471 0.4691832432
0.0199573057 0.0285013666
0.8244080555 0.5802666512
0.5874423594 0.6117992783
0.2406349811 0.0135675254
0.6044894156 0.4070171344
0.3872404200 0.0356060099
0.0452951726 0.0467761439
0.6308333728 0.4883299020
0.7905446006 0.9458503056
0.4138134957 0.4212566798
0.0178398659 0.7702149941
0.4564379407 0.2133788629
0.1531874331 0.5941317057
0.0226840147 0.5301822587
0.4320951443 0.6018203709
0.1404489742 0.3252814589
0.8628839592 0.1628544143
0.5675720261 0.0319260063
0.3999290575 0.8816425312
0.5633558966 0.4143567569
0.8670012106 0.6164302729
0.5210577205 0.4082029294
0.9575957929 0.2604842999
0.1161880510 0.8964389791
0.9576525786 0.2589578863
0.4700040613 0.2946245646
0.5545486280 0.8339482500
0.5745350686 0.1861133075
0.7234781631 0.8451398631
0.7976869129 0.0126445950
0.6177314376 0.2150033611
0.1229130389 0.0243601422
0.1729882700 0.1897323517
0.0817159176 0.6900712459
0.6982152100 0.1370206181
0.3285792648 0.5059264188
0.6383872939 0.5496052396
0.9721809351 0.3890002206
0.4189600890 0.8325473268
0.1148749501 0.4503753997
0.4213342839 0.9089366997
0.3310604225 0.0867797491
0.6856475226 0.7426602326
0.8164017255 0.7656491692
0.5258855545 0.3107610768
0.7117796936 0.1886271322
0.3969411611 0.0775578442
0.2118144852 0.3641108711
0.7389037653 0.5470344199
0.8369085592 0.4897739815
0.1961992091 0.3711226745
0.0247395664 0.0084165454
0.2645069564 0.8445772814
0.5923394140 0.1505251616
0.6435749992 0.4505044240
0.7593038682 0.1881992274
0.0966700869 0.6656997134
0.1978883961 0.2993742599
0.5556066175 0.1763454449
0.8939870680 0.7584307892
0.3228806889 0.3800087061
0.6371138078 0.3373262167
0.1588104738 0.9000901364
0.3959856546 0.6064598141
0.5917893116 0.3578436237
0.1332475522 0.8808355632
0.1344577711 0.8318902335
0.2380040641 0.0571066078
0.0490844890 0.9859805092
0.4434868975 0.5512765284
0.5936268918 0.4159382649
0.1003647612 0.0738292616
0.1483610339 0.2126914367
0.0104954469 0.4956190854
0.5147887817 0.3696317689
0.7235556765 0.5688574973
0.8775395161 0.4919404084
0.5578137540 0.6059928228
0.2005964731 0.2587911657
0.4398099693 0.2963238340
0.1064338505 0.4154426005
0.5449815850 0.8950783391
0.8662139533 0.3532245011
0.2570396488 0.8698044298
0.9573529810 0.8965090788
0.0085253926 0.3797736684
0.5584336447 0.0352525854
0.4944211507 0.4193147664
0.3281617089 0.5010444147
0.7065661277 0.1273410606
0.2229958280 0.2183783660
0.3761575264 0.2826881529
0.9560147774 0.4087599460
0.1576540799 0.8262472508
0.8869374001 0.0741046848
0.1784184655 0.9123978408
0.7000173858 0.5316107393
0.1185389972 0.3581681649
0.6034614222 0.8619748817
0.4941859354 0.8712663539
0.0423543692 0.5166596231
0.2809353005 0.3681368215
0.0187329758 0.8112310209
0.9317097832 0.3891384491
0.1599693442 0.7170169729
0.4839437685 0.7565710020
0.1631709057 0.8120548274
0.0945042082 0.4574769357
0.3026641798 0.7272002428
0.5366426342 0.3499250738
0.3442190942 0.1401767342
0.0042925763 0.8499733958
0.6285282191 0.7482025504
0.8244625941 0.7459681639
0.8232449706 0.5607087534
0.2230346079 0.7746486575
0.0938957368 0.8727549335
0.2333117932 0.4751986932
0.2961270228 0.9353771950
0.8061465370 0.0865506883
0.4725691824 0.3627122108
0.5670184159 0.1716630923
0.0652571431 0.8919015743
0.8762513987 0.1200403871
0.0878348196 0.1281876905
0.5565100690 0.4044543350
0.1900976991 0.2050863550
0.0452731654 0.2357885650
0.3808364365 0.9120072838
0.7632507110 0.1854237368
0.8340972854 0.2862624932
0.1324150157 0.1199902186
0.0101618618 0.1332488914
0.1648074405 0.9391472764
0.4876831734 0.5810360570
0.6265385815 0.7219350129
0.7800360873 0.9500782464
0.9770210228 0.8979455149
0.7402125400 0.7348715086
0.1236875812 0.4709557010
0.3283038566 0.8647877058
0.3151055912 0.4677639952
0.7981786168 0.1018575515
0.5339758097 0.0749090222
0.1704236451 0.1128897989
0.6251045280 0.0999788212
0.0026319651 0.5440737529
0.1967860191 0.7697264321
0.3919840165 0.1533126502
0.4274810871 0.5996999239
0.1856911456 0.4972964698
0.1692027849 0.3632048303
0.0097924055 0.8081897103
0.8062238876 0.6029023391
0.8241811107 0.9633529132
0.8598290167 0.7960902647
0.7803754374 0.9884315367
0.2496989648 0.1627236298
0.5978517133 0.4302525046
0.8686123330 0.2296404031
0.0247689587 0.4852126834
0.9035816342 0.9995234016
0.1402927875 0.7182949840
0.3630340848 0.8612343758
0.8597650156 0.0077020667
0.0315529794 0.9898086705
0.4825763174 0.4036750477
0.5719903724 0.7682314052
0.0783220776 0.5038104895
0.4960473437 0.8958866546
0.9328202759 0.7806736021
0.0109209644 0.0851624502
0.8056338697 0.8134243190
0.3691887629 0.1711143760
0.9092827738 0.2893460344
0.8652185891 0.7304719083
0.9723912349 0.8725396225
0.3631558424 0.9148722692
0.5502592271 0.9576882133
0.5536776320 0.7164092262
0.5930605155 0.0119063826
0.6295661425 0.6968968054
0.7609693071 0.6855812448
0.8697178344 0.7993030877
0.8145409995 0.3752377222
0.6190726991 0.0223649563
0.7257845057 0.1323863212
0.2553451522 0.8573336553
0.7093530458 0.1197343835
0.1152168693 0.6671311305
0.8135612073 0.5608813130
0.7012884948 0.9190511573
0.8275475609 0.8556200180
0.2606832530 0.9767750313
0.2345082229 0.2373010682
0.4864776278 0.2082719247
0.5928165630 0.7315781566
0.3794540070 0.4936266944
0.7689318033 0.8905636922
0.4710040849 0.9196157924
0.7308236336 0.6794270413
0.6649614258 0.9526927792
0.3813652123 0.2933353984
0.9389334977 0.6938315939
0.0515621166 0.5940638121
0.3521892308 0.7704159964
0.5580040020 0.2434068277
0.0508143131 0.9231902916
0.0725879898 0.6436548576
0.8207745693 0.6394573716
0.7610321958 0.0959240523
0.8104544329 0.0846080936
0.1662633941 0.4802444457
0.1865142864 0.7381988523
0.4803386450 0.5253377864
0.0765138696 0.2717947262
0.1416858706 0.8523990687
0.3302805990 0.3654215830
0.9812868921 0.3805046441
0.5566880789 0.9776048381
0.4307674155 0.0092002446
0.9862028592 0.5186229806
0.9966159303 0.3371945936
0.9107331869 0.9639033284
0.3379665273 0.3288438336
0.4650736612 0.0486935595
0.2912133160 0.5493290705
0.0583108975 0.7486382019
0.1344654828 0.8052992368
0.8242891036 0.5441822648
0.2404161517 0.6535945268
0.5386074239 0.8384473674
0.1301241404 0.3829271597
0.8122345869 0.0251368868
0.3056595189 0.2916465017
0.3009073546 0.3400086082
0.2403306320 0.6416499355
0.7128790828 0.8595139409
0.5657060038 0.7799396165
0.6187799215 0.9944747642
0.9799083680 0.0042137127
0.2954423798 0.0544102102
0.2673540212 0.6792892046
0.9152617069 0.9967189817
0.2625278402 0.4622771284
0.4343513680 0.2198759612
0.6964367035 0.7945906039
0.1623963816 0.1847476941
0.8616107734 0.7995063970
0.6063029900 0.0548276542
0.5380871859 0.5696924478
0.1757186354 0.3145218143
0.8975032357 0.4275520605
0.3941030488 0.1625857835
0.2946601785 0.9332406061
0.5627460183 0.1715594282
0.2557333812 0.2447279547
0.3310516224 0.3678212942
0.2603637835 0.3983797387
0.3042689771 0.2130760940
0.4124585627 0.3774082625
0.9049974025 0.4772018364
0.0135695712 0.6225197373
0.9482059324 0.2830516624
0.7457456122 0.2706038347
0.3077848307 0.6027869277
0.3809329985 0.6929446427
0.1780168043 0.6974953472
0.0451171499 0.3568742731
0.5636694750 0.7502289101
0.3518703099 0.1198619385
0.0811449578 0.6583135857
0.5968358478 0.4516775815
0.9993786463 0.3630943973
0.4776021273 0.8905604343
0.7876841009 0.5215680445
0.9186876318 0.0984545059
0.6288458204 0.9101287232
0.8758879960 0.9666652630
0.2754432308 0.9195439353
0.9455638725 0.3181899927
0.9172489924 0.4040437137
0.0807402171 0.2910488306
0.0448092874 0.1159316194
0.2259316758 0.6058895113
0.5618346520 0.9484169153
0.6258193578 0.7117768694
0.0552837328 0.2595572919
0.4793204463 0.5603532968
0.3811106334 0.0235482301
0.4308778969 0.2275390562
0.7852958428 0.3944813502
0.6862419618 0.2338268820
0.1393426525 0.2426277149
0.7725325203 0.6123339719
0.5278720540 0.1829158611
0.7345002549 0.1445516004
0.1498909093 0.7363261171
0.8638096493 0.7867484905
0.0669672746 0.3022953559
0.5296366661 0.9079340543
0.7987746949 0.1569275338
0.8413228419 0.2689919968
0.6927406317 0.3889679951
0.3922944896 0.6109988547
0.7089545050 0.5323813882
0.2646047741 0.6609161473
0.1087846857 0.2183569547
0.5115766995 0.3799842525
0.1261727236 0.8461587368
0.0690305672 0.4025711974
0.1602937098 0.5350747016
0.2010093057 0.0723855915
0.2487955056 0.2705557264
0.2819332928 0.9634202358
0.4693831903 0.5763556358
0.7125119489 0.6624468290
0.6469500453 0.4390948375
0.7109265463 0.2291529740
0.0022492716 0.8683053907
0.4038164104 0.6830456791
0.6203529858 0.0079323614
0.2441130455 0.0901110544
0.3125834259 0.3168478948
0.1260627728 0.0371132486
0.3295772802 0.0266883693
0.3637722707 0.1406571533
0.7066341953 0.9638841111
0.8008420287 0.5981743475
0.8021063852 0.3158732478
0.9682842277 0.9583904656
0.8575344142 0.0340591824
0.2897430012 0.2822899669
0.4623762235 0.1310926831
0.6214604750 0.6479314724
0.4599888817 0.0586675240
0.8245004986 0.6926287328
0.6641069186 0.8834707938
0.9041176204 0.2060692037
0.3611440189 0.9306082162
0.4621306891 0.0130894535
0.8135778668 0.5812389197
0.6296425558 0.7933845218
0.2294376051 0.7179358648
0.2569787460 0.5588421922
0.0641012712 0.9591953907
0.3034627594 0.1820332642
0.2304532518 0.9434349053
0.1003928735 0.2793506103
0.2348008300 0.9707494091
0.3557490566 0.4901933944
0.3672808362 0.8237781443
0.4687778870 0.5533836368
0.5609038289 0.4315199936
0.3573422982 0.8107506256
0.1126106755 0.6542131396
0.6420705849 0.8157198332
0.1181064530 0.1239687446
0.6408094689 0.4951172915
0.7107657889 0.1233528370
0.3072182101 0.9116931358
0.2801736947 0.5993030022
0.4916988107 0.6626495522
0.0601031553 0.8475296906
0.8450303627 0.5884239694
0.3667867979 0.2458937832
0.3494775999 0.9719483363
0.3996914378 0.8253053083
0.0138137875 0.2005250389
0.7177527389 0.9327106929
0.2633002860 0.8123997306
0.1188992070 0.8301104768
0.1894885239 0.5332664185
0.7900418108 0.6817838220
0.1846687572 0.8526308446
0.8845042604 0.9826232300
0.7994229644 0.6276298689
0.5157209353 0.3754604515
0.5472105648 0.3171274865
0.9371611942 0.8743754419
0.0960144365 0.6293776286
0.0817018945 0.4622321995
0.9832149985 0.4530803015
0.8475409505 0.6502112335
0.9560809781 0.9782062336
0.4963252324 0.9891660570
0.9572309664 0.3965963348
0.2421826213 0.3996032965
0.9634190462 0.7032512367
0.7931521410 0.0594805738
0.5589446994 0.0507332959
0.0100743551 0.0554660522
0.6344209551 0.1976540070
0.4889382096 0.9905662653
0.6907193580 0.6473841108
0.2832067760 0.7539873722
0.2804349072 0.6075971035
0.9606144737 0.0307571257
0.4095926861 0.3808596626
0.0478188834 0.2701334016
0.6655895385 0.8901600306
0.7352027688 0.4824179448
0.2391929147 0.8730879346
0.5877829681 0.7108638405
0.3150939671 0.6695424932
0.2969439507 0.4744199380
0.8539471855 0.2586680798
0.0875516387 0.1217278473
0.0565633923 0.2526475839
0.9075191111 0.4288350120
0.6561208217 0.3625882560
0.6293166169 0.0423935438
0.1357093554 0.5527126471
0.1080954775 0.4746868006
0.4156398414 0.7842363753
0.5075055233 0.3327969124
0.0377728368 0.2136208744
0.0260302483 0.6758544182
0.3233131667 0.6984032328
0.2534694354 0.7839786898
0.9673674260 0.9277220029
0.3444171799 0.9607326910
0.5199850469 0.8372977885
0.0141905652 0.1263106720
0.7919388613 0.7964357969
0.8092622999 0.0680104369
0.4073122753 0.4271646904
0.9610659628 0.0526956600
0.1378363037 0.5956073068
0.4469266879 0.6559361811
0.8202748435 0.8189144404
0.2182997183 0.7854580869
0.2430297661 0.9765282130
0.2435758254 0.9616985020
0.4471927362 0.1742469137
0.3951626944 0.5330251803
0.1167971848 0.9587338722
0.8987265785 0.0430560195
0.7199356365 0.8470692599
0.1823553850 0.9061313250
0.5342436839 0.5521309998
0.4065844414 0.6861098467
0.7651763690 0.0345795207
0.6299360593 0.9931611059
0.4023046409 0.9837062309
0.6417152295 0.5211191396
0.9069529767 0.8632076174
0.6627529110 0.3303793212
0.0739232299 0.7980111175
0.8296969741 0.7525181934
0.6414683828 0.3216756685
0.1090454956 0.4451790691
0.2583821774 0.0508144304
0.7687493334 0.1798013434
0.9669706588 0.3567599155
0.0188573034 0.9991118255
0.2783085301 0.9217579479
0.9349393966 0.8626997443
0.4447209761 0.0069068415
0.3311278733 0.8123462397
0.5576592955 0.3345472251
0.1514143208 0.8670819114
0.3914703857 0.6646763867
0.0118094212 0.2123351896
0.3900348796 0.5921541510
0.3312128020 0.0172677223
0.1595306290 0.4310554707
0.6300795146 0.2168534503
0.2329563081 0.6097034116
0.9135589452 0.4759533876
0.5474382499 0.0530053482
0.9656978885 0.0352011415
0.0012812790 0.0591602919
0.0051436609 0.2747027136
0.0023753355 0.1201766364
0.6477820628 0.2512509331
0.0917231596 0.6276325595
0.9107502764 0.6259677915
0.4249242806 0.0375461633
0.0137529799 0.8381497985
0.1604761000 0.6350444875
0.6916826148 0.9618600604
0.0673980284 0.7878001015
0.3469284474 0.8468689212
0.9972385002 0.4571363858
0.6258053555 0.1654005044
0.2289013077 0.6506081604
0.4022187296 0.2094281686
0.1914661301 0.5561883218
0.9596080540 0.3867355545
0.1934424446 0.8555039280
0.6616051983 0.6025043628
0.6704752628 0.4345620248
0.1405557590 0.1698130825
0.1318293920 0.6109067589
0.0745595119 0.7282653898
0.6040552458 0.4951002816
0.7970907309 0.3542706817
0.4937476827 0.0738909250
0.1332873565 0.6866549984
0.6165389955 0.6176184413
0.0940013236 0.3627962456
0.7533320719 0.6036280517
0.0086573454 0.3369859582
0.7248189650 0.2421679613
0.7324756589 0.0359786671
0.2397077015 0.0759991786
0.1299022333 0.6765820516
0.9295851961 0.8874472394
0.7870092812 0.1346742914
0.1833906763 0.1276930953
0.0296561691 0.3003421941
0.9271011282 0.3266802873
0.7754375456 0.9941725714
0.0401020097 0.9451779141
0.4956182665 0.9474827834
0.9801219025 0.0934791156
0.8437150535 0.5849521853
0.6154629541 0.6172531566
0.0711093419 0.9903471963
0.5890989585 0.5966510119
0.7136660119 0.4115766871
0.5072037979 0.1294599403
0.7290152249 0.4750541590
0.2386037854 0.8856072058
0.0897809576 0.2642865769
0.9059322703 0.7944471670
0.1070866139 0.9848895347
0.1589427510 0.0269747270
0.5502368459 0.8271024865
0.8511717607 0.2844619254
0.0372920096 0.1647288790
0.7392239957 0.1282085776
0.5576690708 0.5417619914
0.6262936179 0.4604526330
0.2278968211 0.2184109317
0.9556764400 0.2754466469
0.1168255417 0.9285703701
0.0941318615 0.8768437555
0.8641683043 0.0708650226
0.9378100158 0.0405451169
0.7790845066 0.7732534470
0.4244826967 0.1818612544
0.5820825524 0.1729281810
0.5850452968 0.7561774110
0.1479193744 0.2031584652
0.8453552879 0.6303582247
0.7391363216 0.1191705551
0.9677297642 0.4580750589
0.7747453499 0.6966567485
0.7617543087 0.5794104994
0.1573430390 0.3476805551
0.0989970047 0.2499341558
0.3511842589 0.4963597265
0.8289388487 0.1465223074
0.5457188982 0.1956439486
0.5477142049 0.8592064134
0.4016355027 0.7297677059
0.3415163191 0.1761023863
0.6230415172 0.4956839516
0.2778023638 0.3209391064
0.2591426445 0.7802285864
0.6053940624 0.2819412625
0.5563901874 0.7153121651
0.0455027102 0.0520235356
0.9678966906 0.0965915298
0.7965254344 0.0117407232
0.7069533133 0.3654730267
0.6637018749 0.0596569381
0.8973186953 0.6816984064
0.1785511871 0.1143168201
0.8318151988 0.0340472537
0.4512174272 0.6655180899
0.2755158780 0.9578636515
0.4508510468 0.4809180533
0.8289109012 0.9363125683
0.2249844515 0.9211021564
0.5540070042 0.5717509799
0.4291844415 0.5791706994
0.8320644366 0.3167428111
0.2643728987 0.8398556599
0.5009643452 0.9715632196
0.2230133948 0.1014835587
0.9640021826 0.3851593557
0.7794045117 0.6781977477
0.1868210938 0.2662193344
0.5667646679 0.1093147095
0.3374598847 0.7251315551
0.5484271875 0.7602092516
0.5739446743 0.9592005224
0.9867022903 0.1705231701
0.9579782403 0.2736557595
0.5558436977 0.7597163490
0.2511779509 0.6390050861
0.0407456861 0.8590986814
0.0267085898 0.0385252610
0.6567807553 0.9286909419
0.9644018958 0.6036595854
0.9554826622 0.5148831345
0.7675268137 0.6934363281
0.5231234759 0.4923351870
0.9858748474 0.6984915940
0.6027905889 0.3454674830
0.3099800919 0.0707583122
0.3841293448 0.3189129211
0.0379550454 0.3543771955
0.9078931661 0.7932682888
0.3480677470 0.3580286137
0.3648748642 0.0163360370
0.4409146957 0.9279341655
0.4613442289 0.5878583652
0.2645839534 0.4966161135
0.5470771159 0.8077091807
0.3899053806 0.9656396002
0.3193441111 0.0569462918
0.1617266602 0.8796294856
0.2293715395 0.8944814510
0.7827361891 0.9406085626
0.7199581468 0.0789698905
0.7709036341 0.9510296176
0.2479162863 0.5285490949
0.8179775083 0.3437781330
0.7172209519 0.5260890617
0.5281430931 0.7190381827
0.6332325735 0.6835985062
0.6620049780 0.7504990587
0.5407741912 0.1684336938
0.1962429660 0.5143172149
0.3254795250 0.0411741468
0.8439496713 0.6290450147
0.8255995985 0.7887826722
0.2907693709 0.5470273537
0.1479010472 0.9884013215
0.6791221307 0.2093072965
0.7245730797 0.6914203246
0.2242414736 0.9467552375
0.7469713510 0.4619890500
0.9443294461 0.6879505799
0.3159797915 0.8797369541
0.5213164436 0.0054333357
0.7478047950 0.7670835951
0.2326061297 0.4105631962
0.6487941511 0.9242104219
0.6775147938 0.2857583246
0.9446847846 0.9497385133
0.9002311001 0.4418431800
0.2304427940 0.9457260555
0.2350029475 0.1062469210
0.9491055272 0.9082124109
0.2855046530 0.1116191651
0.7549325598 0.1987624707
0.4311764420 0.6689509034
0.3515095038 0.1910009009
0.9266108592 0.7075130111
0.3936396500 0.4547912073
0.3392637393 0.7569858623
0.1179425815 0.3484545641
0.8349923901 0.4743088578
0.0267201607 0.7583083910
0.7648971766 0.4964110313
0.6391377534 0.7800300373
0.4910163361 0.4756011190
0.3800162595 0.1562369477
0.2885741532 0.1506303667
0.5770775533 0.2506666571
0.1203111446 0.6750517364
0.1504963362 0.6860082079
0.7511582110 0.2953678529
0.4128742591 0.6374764058
0.9820063676 0.8025948285
0.8526815191 0.2484520515
0.1680462302 0.0084028264
0.3898460553 0.0118802142
0.8542084699 0.1851846828
0.2991750139 0.9886950551
0.5273545230 0.9006339192
0.3669563949 0.8625189922
0.6373975130 0.7421908496
0.3403247800 0.4615864188
0.1784531706 0.9136730399
0.9503228555 0.1207130667
0.0130310919 0.7723019110
0.7312141269 0.1677417590
0.5494045126 0.8140536206
0.1542908546 0.6629390233
0.3924934627 0.9918073088
0.7685888718 0.0121151685
0.7453382588 0.2252701694
0.7586066446 0.1337382565
0.9706293657 0.5233844298
0.6459937639 0.8590802559
0.1745222565 0.8562489835
0.4745130771 0.2576668489
0.5584536057 0.1800259565
0.3123049430 0.6363211907
0.7248645104 0.3084826880
0.0101306818 0.2903417100
0.0112290181 0.4405003073
0.9870092621 0.3744050909
0.1708086107 0.4739440792
0.1342756755 0.8963332194
0.4909570094 0.9707458001
0.3849953676 0.1597274048
0.4290612931 0.0720275640
0.8779055700 0.5355999311
0.5064264248 0.4098569858
0.1342854907 0.2255922485
0.0013174111 0.3161492971
0.0836721206 0.3903562074
0.6593180571 0.4098294132
0.8320509687 0.3095099753
0.4431241689 0.0492699346
0.6166004093 0.9707089644
0.2914636730 0.5949868965
0.6774185761 0.9643645654
0.9802530210 0.9424867304
0.6827019277 0.8000950238
0.7762099979 0.1900231697
0.6439888076 0.7269237345
0.4574242101 0.5119745173
0.8673685804 0.0004958766
0.0259396593 0.5548476267
0.7106513187 0.9192349761
0.6489554770 0.7769379260
0.7016835978 0.1726019787
0.8981526552 0.7599326549
0.7561967904 0.3867710620
0.5868830369 0.3548700090
0.7923244056 0.6975440092
0.5741134723 0.6376178866
0.3413885504 0.6617588390
0.9693294820 0.6702952462
0.8095215624 0.4745038366
0.6569205459 0.4528345012
0.7515713399 0.8809454719
0.9003698288 0.7393077248
0.9175769399 0.1524632489
0.6899563109 0.4509705269
0.3535586845 0.2841265962
0.1823734962 0.6845980957
0.5537333819 0.1145438162
0.0320276601 0.0611059004
0.5324543845 0.2730811559
0.1327765574 0.7342957238
0.8137271401 0.8298365691
0.5421081870 0.4596038579
0.2172277060 0.8201280138
0.4294651756 0.9628352597
0.0861434491 0.7003154850
